video_id,platform,creator_id,category,duration_seconds,upload_date,views,impressions,ctr,likes,comments,shares,avg_watch_time_seconds,completion_rate,followers_at_upload,engagement_rate,tags_count,audio_popular,caption_length,contains_hashtags,is_trending
vid_02330,Snapchat,creator_0526,Gaming,36,2024-08-09,205,9669,0.0212,2,1,0,17.9,0.497,2233,0.0003,3,False,16,True,False
vid_02331,Instagram,creator_0223,Education,36,2024-11-02,20623,713598,0.0289,46,14,4,15.2,0.422,55518,0.0001,1,False,98,False,False
vid_02332,Facebook Reels,creator_1137,DIY,5,2024-06-04,1818,324642,0.0056,52,1,1,2.1,0.42,1085,0.0002,3,False,103,False,False
vid_02333,Instagram,creator_0224,Education,24,2024-06-26,3970,126031,0.0315,32,1,1,2.3,0.096,2723,0.0003,3,True,86,True,False
vid_02334,TikTok,creator_0139,Beauty,38,2024-12-04,48,9600,0.005,0,0,0,11.7,0.308,1436,0.0,5,False,5,True,False
vid_02335,TikTok,creator_0085,Music,23,2024-05-26,5327,284866,0.0187,41,0,2,8.0,0.348,14749,0.0002,5,False,51,True,False
vid_02336,TikTok,creator_0030,Comedy,39,2024-09-22,371,12006,0.0309,2,0,0,31.7,0.813,4211,0.0002,4,False,59,True,False
vid_02337,TikTok,creator_0947,Beauty,17,2025-05-15,254,50800,0.005,0,3,0,13.7,0.806,0,0.0001,2,True,98,True,False
vid_02338,Snapchat,creator_1036,Education,17,2024-06-23,2324,75947,0.0306,7,2,1,13.5,0.794,5322,0.0001,2,False,105,True,False
vid_02339,Instagram,creator_0899,Entertainment,21,2024-12-08,1751,35589,0.0492,27,2,0,3.4,0.162,1746,0.0008,1,True,89,True,False
vid_02340,Instagram,creator_1141,Comedy,28,2024-04-21,4080,112087,0.0364,19,3,0,2.0,0.071,12393,0.0002,1,False,79,True,False
vid_02341,TikTok,creator_0134,Gaming,16,2025-02-06,366,13118,0.0279,1,2,1,3.4,0.212,3030,0.0003,1,False,28,True,False
vid_02342,TikTok,creator_0659,Cooking,32,2024-01-30,487,18517,0.0263,2,2,0,19.7,0.616,0,0.0002,3,False,95,True,False
vid_02343,TikTok,creator_0781,Entertainment,34,2025-03-13,10753,1208202,0.0089,177,6,2,21.0,0.618,13465,0.0002,3,True,140,True,False
vid_02344,Instagram,creator_0460,Entertainment,23,2025-03-13,977,21331,0.0458,49,0,0,12.9,0.561,4126,0.0023,3,False,61,True,False
vid_02345,YouTube Shorts,creator_0976,News,29,2025-05-15,2141,89208,0.024,49,1,0,5.2,0.179,2631,0.0006,0,False,124,True,False
vid_02346,TikTok,creator_0487,DIY,15,2025-04-20,543,43790,0.0124,6,1,1,5.1,0.34,0,0.0002,2,False,104,False,False
vid_02347,Instagram,creator_0982,Comedy,5,2024-12-18,11894,597688,0.0199,100,7,2,1.2,0.24,5294,0.0002,1,False,114,True,False
vid_02348,TikTok,creator_0358,Gaming,24,2024-07-18,1756,66515,0.0264,0,1,0,14.0,0.583,3109,0.0,1,False,119,True,False
vid_02349,TikTok,creator_0615,Comedy,26,2024-02-03,901,30439,0.0296,15,1,0,2.4,0.092,1351,0.0005,2,False,78,True,False
vid_02350,Instagram,creator_0465,Gaming,23,2024-04-07,1104,70769,0.0156,3,0,0,2.8,0.122,6146,0.0,1,False,119,True,False
vid_02351,Snapchat,creator_0863,Gaming,31,2024-12-23,440,25581,0.0172,6,1,0,23.6,0.761,3832,0.0003,1,False,14,True,False
vid_02352,TikTok,creator_0745,Cooking,27,2024-09-10,361,49452,0.0073,2,0,0,5.3,0.196,77,0.0,0,False,44,True,False
vid_02353,Instagram,creator_0504,Beauty,38,2025-07-07,146,5195,0.0281,1,0,1,28.7,0.755,395,0.0004,4,False,48,True,False
vid_02354,YouTube Shorts,creator_0745,DIY,10,2025-03-01,118188,2286034,0.0517,2040,63,27,2.2,0.22,311052,0.0009,1,False,68,False,False
vid_02355,TikTok,creator_0629,Beauty,26,2024-11-01,3924,204375,0.0192,45,3,2,3.8,0.146,9499,0.0002,0,False,120,True,False
vid_02356,Instagram,creator_0616,News,24,2024-11-16,1446,117560,0.0123,3,0,0,3.6,0.15,3579,0.0,4,True,33,True,False
vid_02357,Instagram,creator_0321,Gaming,27,2025-02-05,1615,29852,0.0541,12,1,0,8.8,0.326,3912,0.0004,1,False,95,False,False
vid_02358,TikTok,creator_0423,Gaming,19,2025-03-16,969,57678,0.0168,4,1,0,5.3,0.279,194,0.0001,5,False,74,True,False
vid_02359,YouTube Shorts,creator_1154,Comedy,32,2025-05-13,670,13346,0.0502,5,1,2,29.4,0.919,4112,0.0006,5,False,83,False,False
vid_02360,TikTok,creator_0843,Cooking,28,2024-12-29,773,73619,0.0105,3,2,1,12.7,0.454,3324,0.0001,4,False,67,True,False
vid_02361,YouTube Shorts,creator_0997,Cooking,25,2025-04-19,19335,554011,0.0349,171,6,5,14.9,0.596,54425,0.0003,3,False,88,True,False
vid_02362,YouTube Shorts,creator_0073,Education,35,2024-02-20,276,14450,0.0191,1,1,0,16.6,0.474,61,0.0001,1,True,51,True,False
vid_02363,YouTube Shorts,creator_0109,Cooking,7,2024-03-10,2062,412400,0.005,10,0,0,2.0,0.286,2720,0.0,2,False,95,False,False
vid_02364,TikTok,creator_0309,Beauty,28,2024-08-26,849,40047,0.0212,17,1,0,2.5,0.089,3994,0.0004,0,False,80,True,False
vid_02365,Snapchat,creator_1195,DIY,18,2025-01-04,619,31262,0.0198,1,2,1,3.9,0.217,2679,0.0001,4,False,159,True,False
vid_02366,TikTok,creator_1151,Comedy,34,2024-04-28,7185,317920,0.0226,93,5,2,2.9,0.085,3483,0.0003,2,False,54,True,False
vid_02367,Snapchat,creator_0840,Comedy,37,2025-03-12,219,5177,0.0423,3,3,1,17.8,0.481,0,0.0014,0,False,72,True,False
vid_02368,Facebook Reels,creator_0511,Education,34,2025-05-30,895,113291,0.0079,14,1,1,12.3,0.362,0,0.0001,2,False,114,False,False
vid_02369,TikTok,creator_0081,Comedy,24,2024-10-22,1043,18266,0.0571,7,1,1,7.5,0.312,3699,0.0005,2,False,46,True,False
vid_02370,YouTube Shorts,creator_0743,DIY,21,2025-03-30,156,6367,0.0245,2,1,0,2.7,0.129,0,0.0005,1,False,76,True,False
vid_02371,TikTok,creator_1008,News,24,2024-09-24,910,23214,0.0392,4,2,0,12.2,0.508,3586,0.0003,2,False,131,False,False
vid_02372,Snapchat,creator_0142,Comedy,12,2024-04-14,230,7876,0.0292,0,0,0,10.2,0.85,2728,0.0,2,False,32,True,False
vid_02373,Snapchat,creator_0228,Beauty,27,2025-05-07,372,65263,0.0057,2,3,0,13.0,0.481,0,0.0001,1,False,87,True,False
vid_02374,Snapchat,creator_0171,Cooking,26,2025-04-13,24580,1807352,0.0136,560,9,3,7.8,0.3,57386,0.0003,3,False,55,True,False
vid_02375,Instagram,creator_0856,Comedy,19,2024-10-10,3329,282118,0.0118,40,3,0,9.8,0.516,5175,0.0002,2,False,5,True,False
vid_02376,TikTok,creator_1066,Entertainment,20,2025-01-15,2208,54518,0.0405,4,0,0,18.6,0.93,5428,0.0001,1,False,8,True,False
vid_02377,Instagram,creator_0628,Fitness,35,2024-12-14,216,11933,0.0181,0,1,0,2.2,0.063,1405,0.0001,2,False,8,True,False
vid_02378,TikTok,creator_0939,Education,23,2024-09-15,128,1641,0.078,2,0,0,1.0,0.043,1132,0.0012,3,False,18,True,False
vid_02379,Facebook Reels,creator_0022,News,23,2024-01-15,152,12258,0.0124,1,0,2,5.5,0.239,1210,0.0002,2,False,148,True,False
vid_02380,Instagram,creator_0796,Entertainment,30,2025-06-24,455,15319,0.0297,5,4,0,7.9,0.263,391,0.0006,1,False,44,True,False
vid_02381,TikTok,creator_1050,Gaming,28,2024-11-12,26926,735683,0.0366,466,13,2,5.6,0.2,30659,0.0007,2,False,109,True,False
vid_02382,TikTok,creator_0536,Music,16,2024-05-29,8660,274050,0.0316,40,3,3,3.3,0.206,9727,0.0002,3,False,87,True,False
vid_02383,Snapchat,creator_0174,Cooking,5,2025-01-30,3622,223580,0.0162,22,2,0,1.1,0.22,0,0.0001,2,False,5,True,False
vid_02384,TikTok,creator_0220,Beauty,19,2024-02-27,3144,195279,0.0161,83,2,0,5.7,0.3,4214,0.0004,3,False,5,True,False
vid_02385,Instagram,creator_0486,Education,19,2024-02-28,238,4958,0.048,0,1,0,6.3,0.332,0,0.0002,3,True,35,True,False
vid_02386,YouTube Shorts,creator_0145,Comedy,7,2025-03-28,691,17855,0.0387,1,0,1,1.8,0.257,278,0.0001,2,False,5,False,False
vid_02387,Instagram,creator_0678,Education,30,2025-04-20,189,8289,0.0228,4,0,0,14.7,0.49,4287,0.0005,2,False,103,True,False
vid_02388,TikTok,creator_0167,Comedy,26,2024-03-12,861,49199,0.0175,22,0,0,11.1,0.427,0,0.0004,1,False,75,True,False
vid_02389,TikTok,creator_0478,Beauty,19,2024-02-08,433,29862,0.0145,4,2,2,2.9,0.153,2151,0.0003,3,False,59,True,False
vid_02390,Instagram,creator_0395,DIY,30,2024-06-02,12444,1681621,0.0074,73,7,2,6.4,0.213,10611,0.0,1,False,131,True,False
vid_02391,YouTube Shorts,creator_0961,Fitness,21,2025-07-22,3243,491363,0.0066,12,4,1,10.4,0.495,7231,0.0,4,False,69,False,False
vid_02392,TikTok,creator_0379,Music,25,2024-01-05,48921,2860877,0.0171,247,23,5,14.6,0.584,47768,0.0001,2,True,108,False,False
vid_02393,TikTok,creator_1111,News,41,2024-05-27,6008,130893,0.0459,26,2,1,10.4,0.254,10509,0.0002,1,False,51,True,False
vid_02394,TikTok,creator_0384,Cooking,21,2024-06-25,11135,341564,0.0326,8,2,1,4.5,0.214,22203,0.0,5,False,68,True,False
vid_02395,Instagram,creator_0845,Music,24,2025-05-12,885,26339,0.0336,20,3,0,7.0,0.292,2386,0.0009,0,False,98,True,False
vid_02396,YouTube Shorts,creator_0494,Music,27,2024-01-06,1158,156486,0.0074,23,4,1,16.6,0.615,4444,0.0002,3,False,41,False,False
vid_02397,TikTok,creator_0331,Education,28,2024-02-17,781,18120,0.0431,11,1,0,15.0,0.536,2061,0.0007,0,True,36,True,False
vid_02398,YouTube Shorts,creator_0881,Education,47,2025-06-07,202,21041,0.0096,1,3,2,15.3,0.326,1551,0.0003,3,False,70,True,False
vid_02399,TikTok,creator_0181,Cooking,41,2025-04-01,665,23920,0.0278,10,1,2,32.4,0.79,226,0.0005,0,False,82,False,False
vid_02400,Instagram,creator_0135,News,22,2024-07-22,461,23762,0.0194,6,1,0,8.3,0.377,4159,0.0003,4,False,92,True,False
vid_02401,TikTok,creator_0984,Cooking,31,2025-01-23,835,103086,0.0081,2,1,0,26.7,0.861,1074,0.0,2,False,151,True,False
vid_02402,Instagram,creator_0390,Beauty,24,2025-04-01,805,18130,0.0444,4,1,0,12.0,0.5,0,0.0003,3,False,38,True,False
vid_02403,TikTok,creator_0946,Cooking,5,2024-11-09,315,21724,0.0145,1,3,2,2.5,0.5,0,0.0003,2,False,54,False,False
vid_02404,Instagram,creator_0291,Gaming,14,2024-11-21,514,33594,0.0153,8,1,2,8.1,0.579,0,0.0003,1,False,81,False,False
vid_02405,YouTube Shorts,creator_0782,Comedy,33,2024-11-06,6020,708235,0.0085,81,2,1,1.2,0.036,16290,0.0001,2,False,5,True,False
vid_02406,YouTube Shorts,creator_0354,Comedy,24,2025-04-05,497,28399,0.0175,3,4,0,6.5,0.271,3810,0.0002,3,False,38,True,False
vid_02407,TikTok,creator_0968,Comedy,34,2024-07-29,2388,82344,0.029,9,2,1,4.4,0.129,3970,0.0001,2,False,85,True,False
vid_02408,TikTok,creator_0622,Music,21,2024-08-03,911,17253,0.0528,7,0,0,12.2,0.581,4610,0.0004,2,False,42,True,False
vid_02409,YouTube Shorts,creator_0887,Gaming,32,2024-05-04,561,14724,0.0381,1,1,0,1.8,0.056,3387,0.0001,4,False,51,True,False
vid_02410,TikTok,creator_0218,Education,30,2024-09-08,7659,313893,0.0244,49,1,0,10.2,0.34,10316,0.0002,1,False,43,True,False
vid_02411,TikTok,creator_1063,DIY,30,2024-06-17,5015,716428,0.007,54,5,1,23.4,0.78,5126,0.0001,1,False,48,True,False
vid_02412,TikTok,creator_0325,Cooking,22,2025-05-04,172,13129,0.0131,1,1,1,13.7,0.623,1291,0.0002,5,False,117,True,False
vid_02413,Instagram,creator_0266,Music,26,2024-08-06,395,17173,0.023,4,1,0,4.8,0.185,2904,0.0003,0,False,91,True,False
vid_02414,Instagram,creator_0263,Cooking,44,2025-03-15,47399,4787777,0.0099,169,21,12,2.5,0.057,52766,0.0,2,False,56,True,False
vid_02415,TikTok,creator_0855,Beauty,29,2024-06-11,288,18113,0.0159,0,1,0,6.6,0.228,1207,0.0001,2,False,105,True,False
vid_02416,Snapchat,creator_0641,DIY,26,2024-08-05,239,47800,0.005,4,1,2,12.9,0.496,0,0.0001,4,False,91,True,False
vid_02417,TikTok,creator_0399,Comedy,33,2024-09-06,3492,634909,0.0055,6,1,1,13.0,0.394,6490,0.0,2,False,60,True,False
vid_02418,Snapchat,creator_0486,Beauty,32,2025-01-14,5611,317005,0.0177,10,3,1,1.2,0.038,15339,0.0,3,False,137,False,False
vid_02419,TikTok,creator_0196,Gaming,31,2025-08-05,5439,647500,0.0084,133,1,2,11.2,0.361,5679,0.0002,1,False,45,True,False
vid_02420,Instagram,creator_0948,News,8,2025-07-19,636,127200,0.005,1,2,2,1.0,0.125,0,0.0,3,False,113,True,False
vid_02421,YouTube Shorts,creator_0566,Comedy,28,2024-10-09,62,2313,0.0268,0,0,1,8.8,0.314,1291,0.0004,2,False,41,True,False
vid_02422,TikTok,creator_0007,Cooking,20,2024-10-03,10004,649610,0.0154,124,6,4,2.4,0.12,19219,0.0002,2,False,13,True,False
vid_02423,TikTok,creator_0559,Cooking,16,2025-01-11,5424,368979,0.0147,8,10,1,9.7,0.606,16513,0.0001,1,False,70,True,False
vid_02424,Instagram,creator_0386,News,35,2025-04-14,10881,837000,0.013,60,5,3,13.4,0.383,15406,0.0001,5,False,80,True,False
vid_02425,YouTube Shorts,creator_0400,Music,14,2025-01-26,4734,93188,0.0508,101,1,0,2.4,0.171,5760,0.0011,0,False,81,False,False
vid_02426,TikTok,creator_0023,Fitness,14,2024-07-21,380,5697,0.0667,2,1,0,1.6,0.114,2316,0.0005,2,False,66,True,False
vid_02427,TikTok,creator_0864,Education,29,2024-10-13,832,54379,0.0153,1,1,0,15.4,0.531,417,0.0,3,False,134,False,False
vid_02428,TikTok,creator_0783,Music,39,2024-05-01,3977,98197,0.0405,45,2,0,22.6,0.579,9159,0.0005,1,False,59,True,False
vid_02429,TikTok,creator_0561,DIY,33,2024-08-02,349,13219,0.0264,12,0,0,21.2,0.642,21,0.0009,1,False,23,True,False
vid_02430,TikTok,creator_0264,Cooking,19,2024-01-14,708,13882,0.051,6,0,1,5.1,0.268,2223,0.0005,2,False,47,False,False
vid_02431,Instagram,creator_0756,Comedy,36,2024-09-01,3934,97860,0.0402,75,2,0,5.5,0.153,3572,0.0008,3,False,36,True,False
vid_02432,TikTok,creator_0890,Cooking,44,2024-11-03,8,289,0.0276,0,1,0,29.7,0.675,0,0.0035,2,False,40,True,False
vid_02433,YouTube Shorts,creator_0580,Cooking,21,2025-03-15,1919,383800,0.005,11,0,1,2.8,0.133,8067,0.0,4,False,67,True,False
vid_02434,Instagram,creator_0271,DIY,16,2024-02-19,12084,263267,0.0459,72,8,5,2.0,0.125,35496,0.0003,1,False,5,True,False
vid_02435,TikTok,creator_0335,Beauty,42,2024-03-12,3526,156017,0.0226,49,3,2,6.2,0.148,10513,0.0003,2,False,35,False,False
vid_02436,TikTok,creator_0846,Cooking,34,2025-08-06,278,48771,0.0057,3,2,1,2.7,0.079,2495,0.0001,1,True,106,True,False
vid_02437,TikTok,creator_0853,Gaming,15,2025-06-23,2508,115045,0.0218,16,0,0,7.3,0.487,5011,0.0001,2,False,47,False,False
vid_02438,YouTube Shorts,creator_0919,Comedy,25,2024-03-30,30,423,0.0708,0,0,0,13.7,0.548,338,0.0,1,False,56,False,False
vid_02439,TikTok,creator_0116,Music,42,2024-01-19,106,10291,0.0103,1,0,0,15.0,0.357,2257,0.0001,0,True,91,False,False
vid_02440,TikTok,creator_0087,Entertainment,32,2024-06-19,5365,240582,0.0223,94,3,2,9.9,0.309,13964,0.0004,3,False,21,False,False
vid_02441,Facebook Reels,creator_0282,Music,28,2024-09-05,370,19680,0.0188,1,1,1,3.5,0.125,1841,0.0002,0,False,65,True,False
vid_02442,Instagram,creator_0040,Music,22,2024-08-12,2947,263125,0.0112,7,3,3,3.1,0.141,3434,0.0,1,False,63,True,False
vid_02443,Instagram,creator_1127,Education,14,2024-02-01,260,26530,0.0098,0,2,1,8.9,0.636,1562,0.0001,2,False,95,True,False
vid_02444,TikTok,creator_1007,Entertainment,33,2024-09-28,2090,104500,0.02,60,1,0,1.7,0.052,3043,0.0006,5,False,5,True,False
vid_02445,TikTok,creator_0337,Gaming,24,2024-06-14,17310,820379,0.0211,112,8,4,6.6,0.275,17379,0.0002,2,False,8,True,False
vid_02446,Instagram,creator_0577,Fitness,25,2025-03-08,18385,453950,0.0405,71,12,4,3.2,0.128,50850,0.0002,3,False,35,True,False
vid_02447,YouTube Shorts,creator_0525,Cooking,16,2024-06-01,2464,84673,0.0291,12,2,1,4.9,0.306,8872,0.0002,4,False,86,True,False
vid_02448,TikTok,creator_0585,DIY,22,2024-01-23,142,19722,0.0072,0,1,1,1.0,0.045,0,0.0001,4,False,5,False,False
vid_02449,Instagram,creator_0831,Beauty,14,2024-05-23,119,3216,0.037,0,1,0,3.4,0.243,1561,0.0003,1,True,59,True,False
vid_02450,TikTok,creator_0422,Beauty,17,2025-03-18,10484,422741,0.0248,57,2,1,4.0,0.235,19979,0.0001,3,False,77,True,False
vid_02451,Instagram,creator_0439,News,12,2024-08-23,173,4470,0.0387,2,2,0,1.6,0.133,3767,0.0009,0,False,5,True,False
vid_02452,Instagram,creator_1161,Fitness,16,2024-06-17,2698,166543,0.0162,69,1,0,1.8,0.112,8743,0.0004,5,False,89,True,False
vid_02453,TikTok,creator_0371,Cooking,45,2024-06-09,25,2380,0.0105,0,0,0,2.5,0.056,2149,0.0,0,False,146,True,False
vid_02454,YouTube Shorts,creator_0938,Gaming,31,2025-04-12,283,15722,0.018,1,2,1,17.5,0.565,0,0.0003,4,False,46,False,False
vid_02455,Instagram,creator_0585,Beauty,19,2024-03-01,1259,174861,0.0072,5,3,1,9.2,0.484,158,0.0001,2,False,106,False,False
vid_02456,YouTube Shorts,creator_0103,Entertainment,20,2024-08-01,427,85400,0.005,3,2,0,1.8,0.09,0,0.0001,1,False,15,True,False
vid_02457,TikTok,creator_1164,Comedy,18,2024-03-16,1037,28725,0.0361,13,1,1,6.2,0.344,4302,0.0005,0,True,12,True,False
vid_02458,TikTok,creator_0867,Cooking,29,2024-02-29,264,28695,0.0092,4,1,1,9.8,0.338,2430,0.0002,1,False,64,True,False
vid_02459,TikTok,creator_0072,Education,57,2024-08-22,14395,851775,0.0169,459,11,5,18.5,0.325,20939,0.0006,1,False,5,True,False
vid_02460,Snapchat,creator_0420,Education,7,2025-05-09,273,27300,0.01,1,1,0,2.0,0.286,2709,0.0001,1,False,51,True,False
vid_02461,TikTok,creator_0976,Comedy,38,2024-01-12,88,5605,0.0157,2,0,0,1.0,0.026,172,0.0004,3,True,90,True,False
vid_02462,Instagram,creator_1188,Music,35,2024-07-31,1224,147469,0.0083,5,0,1,9.2,0.263,0,0.0,2,False,73,True,False
vid_02463,Instagram,creator_0314,Beauty,30,2024-02-20,220,7096,0.031,3,1,2,8.7,0.29,2913,0.0008,6,False,5,True,False
vid_02464,TikTok,creator_0886,DIY,5,2024-11-16,37091,1539045,0.0241,1663,12,9,2.7,0.54,64141,0.0011,1,False,10,True,False
vid_02465,Snapchat,creator_0130,Fitness,38,2025-07-05,1095,36500,0.03,26,2,0,5.0,0.132,0,0.0008,2,False,31,True,False
vid_02466,YouTube Shorts,creator_0050,Fitness,19,2024-05-26,7971,283665,0.0281,14,2,3,6.5,0.342,17867,0.0001,3,False,63,True,False
vid_02467,TikTok,creator_0091,News,20,2024-12-04,238,9189,0.0259,0,0,1,2.7,0.135,179,0.0001,1,False,126,True,False
vid_02468,YouTube Shorts,creator_0097,Fitness,25,2024-10-09,543,52718,0.0103,3,0,1,1.8,0.072,0,0.0001,2,True,130,True,False
vid_02469,YouTube Shorts,creator_1116,Comedy,27,2024-10-16,1189,41000,0.029,3,0,0,5.5,0.204,95,0.0001,0,False,67,True,False
vid_02470,Instagram,creator_0299,Cooking,11,2025-07-25,2345,90891,0.0258,5,0,0,7.7,0.7,3771,0.0001,1,False,93,True,False
vid_02471,Instagram,creator_0763,DIY,22,2024-09-26,370,12585,0.0294,0,0,0,3.8,0.173,1840,0.0,4,False,44,True,False
vid_02472,Instagram,creator_1013,Music,17,2024-11-12,4453,186317,0.0239,94,3,2,2.3,0.135,8809,0.0005,2,False,81,True,False
vid_02473,Instagram,creator_0282,Cooking,46,2024-10-05,2432,84738,0.0287,26,5,0,9.2,0.2,0,0.0004,1,False,5,True,False
vid_02474,Instagram,creator_0337,Entertainment,30,2024-09-23,1170,28057,0.0417,36,3,0,18.4,0.613,1327,0.0014,1,False,72,False,False
vid_02475,Instagram,creator_0700,Music,33,2025-05-06,2655,121232,0.0219,38,1,2,10.8,0.327,4692,0.0003,0,False,58,True,False
vid_02476,YouTube Shorts,creator_0286,Beauty,28,2025-06-22,357,27251,0.0131,5,1,0,5.1,0.182,1692,0.0002,2,False,97,False,False
vid_02477,Snapchat,creator_1027,Music,37,2024-02-02,435,11788,0.0369,4,2,0,12.6,0.341,0,0.0005,2,False,50,True,False
vid_02478,TikTok,creator_1128,Comedy,29,2025-07-28,452,90400,0.005,5,1,0,12.0,0.414,2929,0.0001,2,False,17,True,False
vid_02479,TikTok,creator_0240,Cooking,21,2025-07-22,453,8060,0.0562,1,0,1,2.2,0.105,758,0.0002,1,False,59,True,False
vid_02480,Snapchat,creator_1072,Gaming,20,2024-06-19,829,54183,0.0153,13,1,0,4.4,0.22,5611,0.0003,3,False,26,True,False
vid_02481,Instagram,creator_0218,Beauty,28,2025-05-12,2760,117446,0.0235,29,0,0,13.1,0.468,6382,0.0002,1,False,95,True,False
vid_02482,Instagram,creator_0386,Entertainment,15,2025-01-26,484,39032,0.0124,5,2,0,14.9,0.993,3798,0.0002,0,False,14,True,False
vid_02483,Snapchat,creator_0628,Beauty,15,2024-11-11,954,20297,0.047,21,0,1,5.9,0.393,2723,0.0011,2,False,60,True,False
vid_02484,Instagram,creator_0392,Entertainment,38,2024-01-13,1380,104545,0.0132,35,1,0,16.1,0.424,3998,0.0003,1,True,77,True,False
vid_02485,TikTok,creator_0147,Education,24,2024-07-15,1402,280400,0.005,24,4,0,8.0,0.333,0,0.0001,1,False,18,True,False
vid_02486,Snapchat,creator_0826,Entertainment,34,2025-06-26,2619,136406,0.0192,49,0,0,4.4,0.129,5582,0.0004,5,False,90,True,False
vid_02487,TikTok,creator_0623,Gaming,22,2025-04-25,4029,149776,0.0269,45,2,0,4.1,0.186,9859,0.0003,2,False,148,True,False
vid_02488,Instagram,creator_0086,DIY,23,2024-01-25,3021,58208,0.0519,3,2,3,7.7,0.335,6751,0.0001,4,False,52,True,False
vid_02489,TikTok,creator_0970,Gaming,26,2025-08-07,6392,307307,0.0208,35,0,2,1.8,0.069,5916,0.0001,2,False,68,True,False
vid_02490,Instagram,creator_0719,DIY,25,2024-01-22,269,38428,0.007,2,1,0,2.5,0.1,0,0.0001,4,False,61,False,False
vid_02491,YouTube Shorts,creator_0178,DIY,28,2024-07-14,629,125800,0.005,5,2,1,8.4,0.3,1474,0.0001,2,False,5,True,False
vid_02492,YouTube Shorts,creator_0193,DIY,33,2024-10-22,503,33311,0.0151,2,1,0,1.4,0.042,0,0.0001,0,False,89,True,False
vid_02493,Facebook Reels,creator_0071,Cooking,14,2024-08-28,2556,245769,0.0104,4,1,1,6.9,0.493,2758,0.0,2,False,27,True,False
vid_02494,Instagram,creator_0841,Education,17,2024-01-08,586,15502,0.0378,7,0,0,11.5,0.676,0,0.0005,3,False,5,True,False
vid_02495,Instagram,creator_0058,Music,19,2024-12-11,3506,285040,0.0123,13,2,3,8.6,0.453,6410,0.0001,0,True,70,True,False
vid_02496,TikTok,creator_1158,Gaming,33,2025-02-20,521,7464,0.0698,4,0,0,7.4,0.224,827,0.0005,1,False,5,True,False
vid_02497,Instagram,creator_1059,DIY,30,2024-05-15,22,1309,0.0168,0,1,0,12.0,0.4,0,0.0008,2,False,35,True,False
vid_02498,TikTok,creator_0595,News,25,2024-09-14,6444,185172,0.0348,94,6,1,7.3,0.292,5404,0.0005,1,False,55,True,False
vid_02499,Facebook Reels,creator_0158,Beauty,5,2025-01-09,3697,429883,0.0086,53,2,1,1.0,0.2,7139,0.0001,1,False,147,True,False
vid_02500,YouTube Shorts,creator_0362,Gaming,5,2024-02-04,408,10124,0.0403,1,1,2,2.7,0.54,3149,0.0004,1,False,56,True,False
vid_02501,YouTube Shorts,creator_1196,DIY,28,2024-06-26,4055,811000,0.005,8,1,0,1.8,0.064,4134,0.0,1,False,41,False,False
vid_02502,Snapchat,creator_0238,Education,5,2024-05-07,3695,213583,0.0173,43,3,1,2.2,0.44,8373,0.0002,3,False,16,True,False
vid_02503,Snapchat,creator_1153,Entertainment,37,2024-12-06,831,31596,0.0263,2,0,1,16.5,0.446,2187,0.0001,3,False,63,False,False
vid_02504,TikTok,creator_1076,Cooking,23,2025-05-08,3626,142755,0.0254,24,3,0,4.9,0.213,6851,0.0002,3,False,33,True,False
vid_02505,TikTok,creator_0894,Music,32,2025-06-29,1902,234814,0.0081,9,1,0,1.0,0.031,6549,0.0,5,False,28,True,False
vid_02506,TikTok,creator_0733,DIY,20,2024-11-07,350,56451,0.0062,6,0,1,15.4,0.77,3792,0.0001,1,False,76,True,False
vid_02507,Snapchat,creator_0282,Education,20,2024-01-19,153,5817,0.0263,1,1,0,14.1,0.705,0,0.0003,1,False,72,True,False
vid_02508,Instagram,creator_0914,Music,13,2024-10-16,1359,43280,0.0314,12,1,1,1.4,0.108,2044,0.0003,1,False,78,True,False
vid_02509,Facebook Reels,creator_0380,News,12,2024-11-16,18314,1695740,0.0108,108,10,1,1.0,0.083,47797,0.0001,5,True,83,True,False
vid_02510,TikTok,creator_0616,Comedy,13,2025-08-02,60,2400,0.025,0,1,1,7.8,0.6,466,0.0008,1,False,94,True,False
vid_02511,TikTok,creator_0025,Education,26,2025-02-11,213,4531,0.047,0,0,1,6.5,0.25,1459,0.0002,1,False,47,True,False
vid_02512,TikTok,creator_0281,Cooking,33,2024-07-08,46394,2454708,0.0189,337,12,8,13.7,0.415,78552,0.0001,2,False,10,False,False
vid_02513,TikTok,creator_0973,DIY,22,2025-01-06,12657,252634,0.0501,101,10,1,15.9,0.723,8514,0.0004,1,False,97,True,False
vid_02514,Instagram,creator_1109,Education,26,2024-04-23,1077,42908,0.0251,16,4,0,20.4,0.785,5012,0.0005,1,False,91,False,False
vid_02515,TikTok,creator_0140,DIY,26,2025-02-02,6322,127717,0.0495,131,2,0,9.3,0.358,11013,0.001,4,False,85,True,False
vid_02516,TikTok,creator_0847,Cooking,31,2024-06-24,3582,402471,0.0089,66,0,0,11.6,0.374,4407,0.0002,2,False,87,True,False
vid_02517,YouTube Shorts,creator_0088,Cooking,22,2024-11-02,5248,570434,0.0092,2,0,2,5.7,0.259,1859,0.0,4,True,67,True,False
vid_02518,Snapchat,creator_0801,DIY,15,2025-04-16,43,1845,0.0233,0,1,0,4.4,0.293,0,0.0005,2,False,60,True,False
